timestamp,driveSystem_actualSpeed,localization_Roll,driveSystem_hydraulicBrakePressure,localization_Pitch
2025-09-25 08:15:02.070734,0.0,-0.473,37.0,-0.5
2025-09-25 08:15:02.151300,0.0,-0.473,37.0,-0.5
2025-09-25 08:15:02.236027,0.0,-0.473,37.0,-0.5
2025-09-25 08:15:02.316723,0.0,-0.473,37.0,-0.5
2025-09-25 08:15:02.398096,0.0,-0.4895,37.0,-0.5
2025-09-25 08:15:02.478733,0.0,-0.4895,37.0,-0.5
2025-09-25 08:15:02.560656,0.0,-0.4895,37.0,-0.5
2025-09-25 08:15:02.641491,0.0,-0.4895,37.0,-0.5
2025-09-25 08:15:02.722275,0.0,-0.4895,37.0,-0.5
2025-09-25 08:15:02.803759,0.0,-0.4895,37.0,-0.6
2025-09-25 08:15:02.884594,0.0,-0.4895,37.0,-0.6
2025-09-25 08:15:02.965407,0.0,-0.4895,37.0,-0.5
2025-09-25 08:15:03.046759,0.0,-0.4895,37.0,-0.5
2025-09-25 08:15:03.127504,0.0,-0.4895,37.0,-0.5
2025-09-25 08:15:03.208410,0.0,-0.4895,37.0,-0.5
2025-09-25 08:15:03.288996,0.0,-0.4895,37.0,-0.5
2025-09-25 08:15:03.369986,0.0,-0.4895,36.0,-0.6
2025-09-25 08:15:03.450486,0.0,-0.4895,36.0,-0.6
2025-09-25 08:15:03.531227,0.0,-0.4895,36.0,-0.6
2025-09-25 08:15:03.611804,0.0,-0.495,36.0,-0.6
2025-09-25 08:15:03.693236,0.0,-0.495,36.0,-0.6
2025-09-25 08:15:03.775051,0.0,-0.5005,36.0,-0.5
2025-09-25 08:15:03.855667,0.0,-0.5005,36.0,-0.5
2025-09-25 08:15:03.936576,0.0,-0.5005,36.0,-0.5
2025-09-25 08:15:04.017488,0.0,-0.495,36.0,-0.6
2025-09-25 08:15:04.098713,0.0,-0.495,36.0,-0.6
2025-09-25 08:15:04.179742,0.0,-0.495,37.0,-0.5
2025-09-25 08:15:04.261370,0.0,-0.495,37.0,-0.5
2025-09-25 08:15:04.348174,0.0,-0.495,37.0,-0.5
2025-09-25 08:15:04.434760,0.0,-0.506,36.0,-0.5
2025-09-25 08:15:04.516214,0.0,-0.506,36.0,-0.5
2025-09-25 08:15:04.596902,0.0,-0.506,36.0,-0.5
2025-09-25 08:15:04.678964,0.0,-0.506,36.0,-0.5
2025-09-25 08:15:04.759511,0.0,-0.495,37.0,-0.5
2025-09-25 08:15:04.840150,0.0,-0.495,37.0,-0.5
2025-09-25 08:15:04.920944,0.0,-0.495,37.0,-0.5
2025-09-25 08:15:05.002147,0.0,-0.4895,37.0,-0.5
2025-09-25 08:15:05.083852,0.0,-0.4895,37.0,-0.5
2025-09-25 08:15:05.164521,0.0,-0.484,37.0,-0.5
2025-09-25 08:15:05.245172,0.0,-0.484,37.0,-0.5
2025-09-25 08:15:05.325753,0.0,-0.484,37.0,-0.5
2025-09-25 08:15:05.406442,0.0,-0.4895,36.0,-0.5
2025-09-25 08:15:05.487048,0.0,-0.4895,36.0,-0.5
2025-09-25 08:15:05.567572,0.0,-0.4785,37.0,-0.5
2025-09-25 08:15:05.648083,0.0,-0.4785,37.0,-0.5
2025-09-25 08:15:05.728632,0.0,-0.4785,37.0,-0.5
2025-09-25 08:15:05.809197,0.0,-0.4785,36.0,-0.5
2025-09-25 08:15:05.889796,0.0,-0.4785,36.0,-0.5
2025-09-25 08:15:05.970459,0.0,-0.473,36.0,-0.5
2025-09-25 08:15:06.051324,0.0,-0.473,36.0,-0.5
2025-09-25 08:15:06.132052,0.0,-0.473,36.0,-0.5
2025-09-25 08:15:06.212901,0.0,-0.473,37.0,-0.4
2025-09-25 08:15:06.295082,0.0,-0.473,37.0,-0.4
2025-09-25 08:15:06.378060,0.0,-0.473,36.0,-0.5
2025-09-25 08:15:06.458769,0.0,-0.473,36.0,-0.5
2025-09-25 08:15:06.539552,0.0,-0.473,36.0,-0.5
2025-09-25 08:15:06.620315,0.0724801900603,-0.473,2.0,-0.5
2025-09-25 08:15:06.701529,0.0724801900603,-0.473,2.0,-0.5
2025-09-25 08:15:06.782155,0.199320522666,-0.4895,0.0,-0.6
2025-09-25 08:15:06.863018,0.199320522666,-0.4895,0.0,-0.6
2025-09-25 08:15:06.943686,0.199320522666,-0.4895,0.0,-0.6
2025-09-25 08:15:07.024953,0.122310320727,-0.484,0.0,-0.6
2025-09-25 08:15:07.106771,0.122310320727,-0.484,0.0,-0.6
2025-09-25 08:15:07.187925,0.101925267272,-0.4895,0.0,-0.6
2025-09-25 08:15:07.268752,0.101925267272,-0.4895,0.0,-0.6
2025-09-25 08:15:07.349617,0.101925267272,-0.4895,0.0,-0.6
2025-09-25 08:15:07.432318,0.115515302909,-0.4895,0.0,-0.6
2025-09-25 08:15:07.513515,0.115515302909,-0.4895,0.0,-0.6
2025-09-25 08:15:07.594964,0.154020403878,-0.506,0.0,-0.6
2025-09-25 08:15:07.676553,0.154020403878,-0.506,0.0,-0.6
2025-09-25 08:15:07.757630,0.154020403878,-0.506,0.0,-0.6
2025-09-25 08:15:07.840452,0.201585528605,-0.5225,0.0,-0.6
2025-09-25 08:15:07.921500,0.201585528605,-0.5225,0.0,-0.6
2025-09-25 08:15:08.002829,0.231030605817,-0.539,0.0,-0.4
2025-09-25 08:15:08.084484,0.231030605817,-0.539,0.0,-0.4
2025-09-25 08:15:08.165184,0.231030605817,-0.539,0.0,-0.4
2025-09-25 08:15:08.246279,0.274065718666,-0.5555,0.0,-0.5
2025-09-25 08:15:08.327385,0.274065718666,-0.5555,0.0,-0.5
2025-09-25 08:15:08.408525,0.321630843393,-0.5885,0.0,-0.5
2025-09-25 08:15:08.492701,0.321630843393,-0.5885,0.0,-0.5
2025-09-25 08:15:08.573853,0.321630843393,-0.5885,0.0,-0.5
2025-09-25 08:15:08.657124,0.373725979999,-0.6105,0.0,-0.4
2025-09-25 08:15:08.738180,0.373725979999,-0.6105,0.0,-0.4
2025-09-25 08:15:08.818806,0.434881140362,-0.649,0.0,-0.4
2025-09-25 08:15:08.899845,0.434881140362,-0.649,0.0,-0.4
2025-09-25 08:15:08.981128,0.523216371998,-0.6765,0.0,-0.4
2025-09-25 08:15:09.063356,0.523216371998,-0.6765,0.0,-0.4
2025-09-25 08:15:09.144481,0.523216371998,-0.6765,0.0,-0.4
2025-09-25 08:15:09.226923,0.611551603634,-0.66,0.0,-0.4
2025-09-25 08:15:09.307979,0.611551603634,-0.66,0.0,-0.4
2025-09-25 08:15:09.389118,0.713476870907,-0.5995,0.0,-0.3
2025-09-25 08:15:09.471323,0.713476870907,-0.5995,0.0,-0.3
2025-09-25 08:15:09.553265,0.713476870907,-0.5995,0.0,-0.3
2025-09-25 08:15:09.638428,0.806342114421,-0.539,0.0,-0.2
2025-09-25 08:15:09.719643,0.806342114421,-0.539,0.0,-0.2
2025-09-25 08:15:09.800725,0.915062399512,-0.4895,0.0,-0.1
2025-09-25 08:15:09.882832,0.915062399512,-0.4895,0.0,-0.1
2025-09-25 08:15:09.970658,0.915062399512,-0.4895,0.0,-0.1
2025-09-25 08:15:10.054725,0.99433760739,-0.4565,0.0,-0.1
2025-09-25 08:15:10.135316,0.99433760739,-0.4565,0.0,-0.1
2025-09-25 08:15:10.215916,1.10532289842,-0.44,0.0,0.0
2025-09-25 08:15:10.296849,1.10532289842,-0.44,0.0,0.0
2025-09-25 08:15:10.380323,1.20271815381,-0.4455,0.0,0.0
2025-09-25 08:15:10.460978,1.20271815381,-0.4455,0.0,0.0
2025-09-25 08:15:10.541953,1.20271815381,-0.4455,0.0,0.0
2025-09-25 08:15:10.622958,1.31370344484,-0.451,0.0,0.0
2025-09-25 08:15:10.705239,1.31370344484,-0.451,0.0,0.0
2025-09-25 08:15:10.786170,1.42015872399,-0.44,0.0,0.0
2025-09-25 08:15:10.867254,1.42015872399,-0.44,0.0,0.0
2025-09-25 08:15:10.948696,1.42015872399,-0.44,0.0,0.0
2025-09-25 08:15:11.029908,1.53793903284,-0.473,0.0,0.1
2025-09-25 08:15:11.110897,1.53793903284,-0.473,0.0,0.1
2025-09-25 08:15:11.192439,1.64439431199,-0.5115,0.0,0.0
2025-09-25 08:15:11.274247,1.64439431199,-0.5115,0.0,0.0
2025-09-25 08:15:11.359530,1.64439431199,-0.5115,0.0,0.0
2025-09-25 08:15:11.440674,1.71913950799,-0.5665,0.0,0.2
2025-09-25 08:15:11.523648,1.71913950799,-0.5665,0.0,0.2
2025-09-25 08:15:11.606557,1.78029466836,-0.5665,0.0,0.2
2025-09-25 08:15:11.687664,1.78029466836,-0.5665,0.0,0.2
2025-09-25 08:15:11.768291,1.86636489405,-0.5115,0.0,0.0
2025-09-25 08:15:11.848880,1.86636489405,-0.5115,0.0,0.0
2025-09-25 08:15:11.932095,1.86636489405,-0.5115,0.0,0.0
2025-09-25 08:15:12.013994,1.96829016133,-0.5335,0.0,-0.1
2025-09-25 08:15:12.095462,1.96829016133,-0.5335,0.0,-0.1
2025-09-25 08:15:12.177481,2.06342041078,-0.5885,0.0,-0.1
2025-09-25 08:15:12.262353,2.06342041078,-0.5885,0.0,-0.1
2025-09-25 08:15:12.343114,2.06342041078,-0.5885,0.0,-0.1
2025-09-25 08:15:12.424711,2.11551554739,-0.649,0.0,-0.1
2025-09-25 08:15:12.506179,2.11551554739,-0.649,0.0,-0.1
2025-09-25 08:15:12.587510,2.18573073151,-0.726,0.0,-0.4
2025-09-25 08:15:12.668185,2.18573073151,-0.726,0.0,-0.4
2025-09-25 08:15:12.749051,2.18573073151,-0.726,0.0,-0.4
2025-09-25 08:15:12.831589,2.28992100472,-0.5665,0.0,-0.4
2025-09-25 08:15:12.913502,2.28992100472,-0.5665,0.0,-0.4
2025-09-25 08:15:12.996323,2.36466620072,-0.4895,0.0,-0.3
2025-09-25 08:15:13.078603,2.36466620072,-0.4895,0.0,-0.3
2025-09-25 08:15:13.160638,2.36466620072,-0.4895,0.0,-0.3
2025-09-25 08:15:13.243997,2.43488138484,-0.5005,0.0,-0.2
2025-09-25 08:15:13.324916,2.43488138484,-0.5005,0.0,-0.2
2025-09-25 08:15:13.408639,2.53227664023,-0.341,0.0,-0.4
2025-09-25 08:15:13.489373,2.53227664023,-0.341,0.0,-0.4
2025-09-25 08:15:13.573158,2.53227664023,-0.341,0.0,-0.4
2025-09-25 08:15:13.658360,2.62061187187,-0.33,0.0,-0.3
2025-09-25 08:15:13.739297,2.62061187187,-0.33,0.0,-0.3
2025-09-25 08:15:13.823121,2.7315971629,-0.4125,0.0,-0.4
2025-09-25 08:15:13.906078,2.7315971629,-0.4125,0.0,-0.4
2025-09-25 08:15:13.987908,2.77463227575,-0.6325,0.0,-0.4
2025-09-25 08:15:14.068882,2.77463227575,-0.6325,0.0,-0.4
2025-09-25 08:15:14.150120,2.77463227575,-0.6325,0.0,-0.4
2025-09-25 08:15:14.231067,2.81087237078,-0.4455,0.0,-0.5
